Sensor 21 at datetime 2020-01-06 11:30:00 records value = 70.0532
Sensor 21 at datetime 2020-01-06 11:45:00 records value = 70.0213
Sensor 21 at datetime 2020-01-06 12:00:00 records value = 70.0085
Sensor 21 at datetime 2020-01-06 12:15:00 records value = 70.0034
Sensor 21 at datetime 2020-01-06 12:30:00 records value = 70.0014
Sensor 21 at datetime 2020-01-06 12:45:00 records value = 70.0005
Sensor 21 at datetime 2020-01-06 13:00:00 records value = 70.0002
Sensor 21 at datetime 2020-01-06 13:15:00 records value = 70.0001
Sensor 21 at datetime 2020-01-06 13:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 13:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 14:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 14:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 14:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 14:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 15:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 15:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 15:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 15:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 16:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 16:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 16:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 16:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 17:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 17:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 17:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 17:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 18:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 18:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 18:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 18:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 19:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 19:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 19:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 19:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 20:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 20:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 20:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 20:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 21:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 21:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 21:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 21:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 22:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 22:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 22:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 22:45:00 records value = 70
Sensor 21 at datetime 2020-01-06 23:00:00 records value = 70
Sensor 21 at datetime 2020-01-06 23:15:00 records value = 70
Sensor 21 at datetime 2020-01-06 23:30:00 records value = 70
Sensor 21 at datetime 2020-01-06 23:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 00:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 00:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 00:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 00:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 01:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 01:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 01:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 01:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 02:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 02:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 02:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 02:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 03:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 03:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 03:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 03:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 04:00:00 records value = 70.6
Sensor 22 at datetime 2020-01-06 04:15:00 records value = 71.74
Sensor 22 at datetime 2020-01-06 04:30:00 records value = 73.246
Sensor 22 at datetime 2020-01-06 04:45:00 records value = 74.8984
Sensor 22 at datetime 2020-01-06 05:00:00 records value = 75.8594
Sensor 22 at datetime 2020-01-06 05:15:00 records value = 76.8437
Sensor 22 at datetime 2020-01-06 05:30:00 records value = 77.2375
Sensor 22 at datetime 2020-01-06 05:45:00 records value = 77.395
Sensor 22 at datetime 2020-01-06 06:00:00 records value = 77.758
Sensor 22 at datetime 2020-01-06 06:15:00 records value = 77.9032
Sensor 22 at datetime 2020-01-06 06:30:00 records value = 78.1113
Sensor 22 at datetime 2020-01-06 06:45:00 records value = 78.1945
Sensor 22 at datetime 2020-01-06 07:00:00 records value = 78.0778
Sensor 22 at datetime 2020-01-06 07:15:00 records value = 77.5811
Sensor 22 at datetime 2020-01-06 07:30:00 records value = 74.3824
Sensor 22 at datetime 2020-01-06 07:45:00 records value = 73.853
Sensor 22 at datetime 2020-01-06 08:00:00 records value = 73.9412
Sensor 22 at datetime 2020-01-06 08:15:00 records value = 73.5265
Sensor 22 at datetime 2020-01-06 08:30:00 records value = 73.3606
Sensor 22 at datetime 2020-01-06 08:45:00 records value = 73.5942
Sensor 22 at datetime 2020-01-06 09:00:00 records value = 73.5377
Sensor 22 at datetime 2020-01-06 09:15:00 records value = 73.3651
Sensor 22 at datetime 2020-01-06 09:30:00 records value = 73.446
Sensor 22 at datetime 2020-01-06 09:45:00 records value = 73.3284
Sensor 22 at datetime 2020-01-06 10:00:00 records value = 72.8314
Sensor 22 at datetime 2020-01-06 10:15:00 records value = 72.6325
Sensor 22 at datetime 2020-01-06 10:30:00 records value = 72.553
Sensor 22 at datetime 2020-01-06 10:45:00 records value = 72.3712
Sensor 22 at datetime 2020-01-06 11:00:00 records value = 72.1485
Sensor 22 at datetime 2020-01-06 11:15:00 records value = 71.7594
Sensor 22 at datetime 2020-01-06 11:30:00 records value = 71.1538
Sensor 22 at datetime 2020-01-06 11:45:00 records value = 70.6115
Sensor 22 at datetime 2020-01-06 12:00:00 records value = 70.2446
Sensor 22 at datetime 2020-01-06 12:15:00 records value = 70.0978
Sensor 22 at datetime 2020-01-06 12:30:00 records value = 70.0391
Sensor 22 at datetime 2020-01-06 12:45:00 records value = 70.0157
Sensor 22 at datetime 2020-01-06 13:00:00 records value = 70.0063
Sensor 22 at datetime 2020-01-06 13:15:00 records value = 70.0025
Sensor 22 at datetime 2020-01-06 13:30:00 records value = 70.001
Sensor 22 at datetime 2020-01-06 13:45:00 records value = 70.0004
Sensor 22 at datetime 2020-01-06 14:00:00 records value = 70.0002
Sensor 22 at datetime 2020-01-06 14:15:00 records value = 70.0001
Sensor 22 at datetime 2020-01-06 14:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 14:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 15:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 15:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 15:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 15:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 16:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 16:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 16:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 16:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 17:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 17:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 17:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 17:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 18:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 18:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 18:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 18:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 19:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 19:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 19:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 19:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 20:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 20:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 20:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 20:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 21:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 21:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 21:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 21:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 22:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 22:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 22:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 22:45:00 records value = 70
Sensor 22 at datetime 2020-01-06 23:00:00 records value = 70
Sensor 22 at datetime 2020-01-06 23:15:00 records value = 70
Sensor 22 at datetime 2020-01-06 23:30:00 records value = 70
Sensor 22 at datetime 2020-01-06 23:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 00:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 00:15:00 records value = 72.4
Sensor 23 at datetime 2020-01-06 00:30:00 records value = 76.66
Sensor 23 at datetime 2020-01-06 00:45:00 records value = 82.414
Sensor 23 at datetime 2020-01-06 01:00:00 records value = 84.7156
Sensor 23 at datetime 2020-01-06 01:15:00 records value = 86.9862
Sensor 23 at datetime 2020-01-06 01:30:00 records value = 89.8445
Sensor 23 at datetime 2020-01-06 01:45:00 records value = 93.0878
Sensor 23 at datetime 2020-01-06 02:00:00 records value = 96.4851
Sensor 23 at datetime 2020-01-06 02:15:00 records value = 97.844
Sensor 23 at datetime 2020-01-06 02:30:00 records value = 99.1376
Sensor 23 at datetime 2020-01-06 02:45:00 records value = 102.355
Sensor 23 at datetime 2020-01-06 03:00:00 records value = 105.742
Sensor 23 at datetime 2020-01-06 03:15:00 records value = 108.447
Sensor 23 at datetime 2020-01-06 03:30:00 records value = 109.679
Sensor 23 at datetime 2020-01-06 03:45:00 records value = 111.071
Sensor 23 at datetime 2020-01-06 04:00:00 records value = 110.579
Sensor 23 at datetime 2020-01-06 04:15:00 records value = 110.981
Sensor 23 at datetime 2020-01-06 04:30:00 records value = 109.493
Sensor 23 at datetime 2020-01-06 04:45:00 records value = 105.897
Sensor 23 at datetime 2020-01-06 05:00:00 records value = 95.1588
Sensor 23 at datetime 2020-01-06 05:15:00 records value = 90.8635
Sensor 23 at datetime 2020-01-06 05:30:00 records value = 86.2954
Sensor 23 at datetime 2020-01-06 05:45:00 records value = 84.1682
Sensor 23 at datetime 2020-01-06 06:00:00 records value = 84.5173
Sensor 23 at datetime 2020-01-06 06:15:00 records value = 83.9069
Sensor 23 at datetime 2020-01-06 06:30:00 records value = 84.2628
Sensor 23 at datetime 2020-01-06 06:45:00 records value = 83.5051
Sensor 23 at datetime 2020-01-06 07:00:00 records value = 83.802
Sensor 23 at datetime 2020-01-06 07:15:00 records value = 83.3208
Sensor 23 at datetime 2020-01-06 07:30:00 records value = 83.2783
Sensor 23 at datetime 2020-01-06 07:45:00 records value = 83.4113
Sensor 23 at datetime 2020-01-06 08:00:00 records value = 83.3145
Sensor 23 at datetime 2020-01-06 08:15:00 records value = 83.4258
Sensor 23 at datetime 2020-01-06 08:30:00 records value = 82.8703
Sensor 23 at datetime 2020-01-06 08:45:00 records value = 82.7981
Sensor 23 at datetime 2020-01-06 09:00:00 records value = 82.6193
Sensor 23 at datetime 2020-01-06 09:15:00 records value = 79.6977
Sensor 23 at datetime 2020-01-06 09:30:00 records value = 77.4791
Sensor 23 at datetime 2020-01-06 09:45:00 records value = 75.3916
Sensor 23 at datetime 2020-01-06 10:00:00 records value = 74.2567
Sensor 23 at datetime 2020-01-06 10:15:00 records value = 72.6027
Sensor 23 at datetime 2020-01-06 10:30:00 records value = 71.7911
Sensor 23 at datetime 2020-01-06 10:45:00 records value = 71.1664
Sensor 23 at datetime 2020-01-06 11:00:00 records value = 70.9166
Sensor 23 at datetime 2020-01-06 11:15:00 records value = 70.6666
Sensor 23 at datetime 2020-01-06 11:30:00 records value = 70.4167
Sensor 23 at datetime 2020-01-06 11:45:00 records value = 70.3167
Sensor 23 at datetime 2020-01-06 12:00:00 records value = 70.2767
Sensor 23 at datetime 2020-01-06 12:15:00 records value = 70.1107
Sensor 23 at datetime 2020-01-06 12:30:00 records value = 70.0443
Sensor 23 at datetime 2020-01-06 12:45:00 records value = 70.1677
Sensor 23 at datetime 2020-01-06 13:00:00 records value = 70.2171
Sensor 23 at datetime 2020-01-06 13:15:00 records value = 70.2368
Sensor 23 at datetime 2020-01-06 13:30:00 records value = 70.2447
Sensor 23 at datetime 2020-01-06 13:45:00 records value = 70.2479
Sensor 23 at datetime 2020-01-06 14:00:00 records value = 70.2492
Sensor 23 at datetime 2020-01-06 14:15:00 records value = 70.2497
Sensor 23 at datetime 2020-01-06 14:30:00 records value = 70.2499
Sensor 23 at datetime 2020-01-06 14:45:00 records value = 70.0999
Sensor 23 at datetime 2020-01-06 15:00:00 records value = 70.04
Sensor 23 at datetime 2020-01-06 15:15:00 records value = 70.016
Sensor 23 at datetime 2020-01-06 15:30:00 records value = 70.0064
Sensor 23 at datetime 2020-01-06 15:45:00 records value = 70.0026
Sensor 23 at datetime 2020-01-06 16:00:00 records value = 70.001
Sensor 23 at datetime 2020-01-06 16:15:00 records value = 70.0004
Sensor 23 at datetime 2020-01-06 16:30:00 records value = 70.0002
Sensor 23 at datetime 2020-01-06 16:45:00 records value = 70.0001
Sensor 23 at datetime 2020-01-06 17:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 17:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 17:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 17:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 18:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 18:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 18:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 18:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 19:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 19:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 19:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 19:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 20:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 20:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 20:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 20:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 21:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 21:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 21:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 21:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 22:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 22:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 22:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 22:45:00 records value = 70
Sensor 23 at datetime 2020-01-06 23:00:00 records value = 70
Sensor 23 at datetime 2020-01-06 23:15:00 records value = 70
Sensor 23 at datetime 2020-01-06 23:30:00 records value = 70
Sensor 23 at datetime 2020-01-06 23:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 00:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 00:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 00:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 00:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 01:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 01:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 01:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 01:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 02:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 02:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 02:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 02:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 03:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 03:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 03:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 03:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 04:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 04:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 04:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 04:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 05:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 05:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 05:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 05:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 06:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 06:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 06:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 06:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 07:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 07:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 07:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 07:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 08:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 08:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 08:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 08:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 09:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 09:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 09:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 09:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 10:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 10:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 10:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 10:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 11:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 11:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 11:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 11:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 12:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 12:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 12:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 12:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 13:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 13:15:00 records value = 70.15
Sensor 24 at datetime 2020-01-06 13:30:00 records value = 70.21
Sensor 24 at datetime 2020-01-06 13:45:00 records value = 70.234
Sensor 24 at datetime 2020-01-06 14:00:00 records value = 70.2436
Sensor 24 at datetime 2020-01-06 14:15:00 records value = 70.2474
Sensor 24 at datetime 2020-01-06 14:30:00 records value = 70.249
Sensor 24 at datetime 2020-01-06 14:45:00 records value = 70.2496
Sensor 24 at datetime 2020-01-06 15:00:00 records value = 70.2498
Sensor 24 at datetime 2020-01-06 15:15:00 records value = 70.2499
Sensor 24 at datetime 2020-01-06 15:30:00 records value = 70.1
Sensor 24 at datetime 2020-01-06 15:45:00 records value = 70.04
Sensor 24 at datetime 2020-01-06 16:00:00 records value = 70.016
Sensor 24 at datetime 2020-01-06 16:15:00 records value = 70.0064
Sensor 24 at datetime 2020-01-06 16:30:00 records value = 70.0026
Sensor 24 at datetime 2020-01-06 16:45:00 records value = 70.001
Sensor 24 at datetime 2020-01-06 17:00:00 records value = 70.0004
Sensor 24 at datetime 2020-01-06 17:15:00 records value = 70.0002
Sensor 24 at datetime 2020-01-06 17:30:00 records value = 70.0001
Sensor 24 at datetime 2020-01-06 17:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 18:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 18:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 18:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 18:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 19:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 19:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 19:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 19:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 20:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 20:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 20:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 20:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 21:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 21:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 21:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 21:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 22:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 22:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 22:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 22:45:00 records value = 70
Sensor 24 at datetime 2020-01-06 23:00:00 records value = 70
Sensor 24 at datetime 2020-01-06 23:15:00 records value = 70
Sensor 24 at datetime 2020-01-06 23:30:00 records value = 70
Sensor 24 at datetime 2020-01-06 23:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 00:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 00:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 00:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 00:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 01:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 01:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 01:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 01:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 02:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 02:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 02:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 02:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 03:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 03:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 03:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 03:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 04:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 04:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 04:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 04:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 05:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 05:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 05:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 05:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 06:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 06:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 06:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 06:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 07:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 07:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 07:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 07:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 08:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 08:15:00 records value = 70
Sensor 25 at datetime 2020-01-06 08:30:00 records value = 70
Sensor 25 at datetime 2020-01-06 08:45:00 records value = 70
Sensor 25 at datetime 2020-01-06 09:00:00 records value = 70
Sensor 25 at datetime 2020-01-06 09:15:00 records value = 70.15
Sensor 25 at datetime 2020-01-06 09:30:00 records value = 70.21
Sensor 25 at datetime 2020-01-06 09:45:00 records value = 70.234
Sensor 25 at datetime 2020-01-06 10:00:00 records value = 70.0936
Sensor 25 at datetime 2020-01-06 10:15:00 records value = 70.0374
Sensor 25 at datetime 2020-01-06 10:30:00 records value = 70.015
Sensor 25 at datetime 2020-01-06 10:45:00 records value = 70.156
Sensor 25 at datetime 2020-01-06 11:00:00 records value = 70.2124
Sensor 25 at datetime 2020-01-06 11:15:00 records value = 70.235
Sensor 25 at datetime 2020-01-06 11:30:00 records value = 70.244
Sensor 25 at datetime 2020-01-06 11:45:00 records value = 70.2476
Sensor 25 at datetime 2020-01-06 12:00:00 records value = 70.249
